categories_slug,name,description,short_description,sku,price,special_price,special_price_from,special_price_to,inventory_sources,inventories,weight,meta_title,meta_keywords,meta_description,color,size,url_key,tax_category_id,new,featured,visible_individually,status,cost,width,height,depth,type,attribute_family_name,images,guest_checkout,diet,stocklimit
926,"Funny Buny Tank top Long Sleeve 180   Size 8,فاني باني فانلة 8م كم طويل 180","Funny Buny Tank top Long Sleeve 180   Size 8,فاني باني فانلة 8م كم طويل 180","Funny Buny Tank top Long Sleeve 180   Size 8,فاني باني فانلة 8م كم طويل 180",11504,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-فانلة-8م-كم-طويل-180,,1,0,1,1,100,1,1,1,simple,Default,11504.png,0,0,0
926,"Funny Buny Half Sleeve 1/218 18/24,فاني باني فانلة نص كم 1/218 18/24","Funny Buny Half Sleeve 1/218 18/24,فاني باني فانلة نص كم 1/218 18/24","Funny Buny Half Sleeve 1/218 18/24,فاني باني فانلة نص كم 1/218 18/24",11505,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-فانلة-نص-كم-1/218-18/24,,1,0,1,1,100,1,1,1,simple,Default,11505.png,0,0,0
926,"Boys Funny Buny Half Sleeve 182,فاني باني فانلة اولادي نص 182","Boys Funny Buny Half Sleeve 182,فاني باني فانلة اولادي نص 182","Boys Funny Buny Half Sleeve 182,فاني باني فانلة اولادي نص 182",11506,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-فانلة-اولادي-نص-182,,1,0,1,1,100,1,1,1,simple,Default,11506.png,0,0,0
926,"Funny Buny Tank top 118B Spor size 6-12,فاني باني فانلة 6-12م سبور 118B","Funny Buny Tank top 118B Spor size 6-12,فاني باني فانلة 6-12م سبور 118B","Funny Buny Tank top 118B Spor size 6-12,فاني باني فانلة 6-12م سبور 118B",11507,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-فانلة-6-12م-سبور-118B,,1,0,1,1,100,1,1,1,simple,Default,11507.png,0,0,0
926,",ص فاني باني وردبناتي فول مون 25040",",ص فاني باني وردبناتي فول مون 25040",",ص فاني باني وردبناتي فول مون 25040",11508,100,,,,"HUR,QEN","100,100",1,,,,,,ص-فاني-باني-وردبناتي-فول-مون-25040,,1,0,1,1,100,1,1,1,simple,Default,11508.png,0,0,0
926,"Funny Buny Tank top Half Sleeve 182 Interlock Size 2,فاني باني فانلة نص كم م2 انترلوك 182","Funny Buny Tank top Half Sleeve 182 Interlock Size 2,فاني باني فانلة نص كم م2 انترلوك 182","Funny Buny Tank top Half Sleeve 182 Interlock Size 2,فاني باني فانلة نص كم م2 انترلوك 182",11509,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-فانلة-نص-كم-م2-انترلوك-182,,1,0,1,1,100,1,1,1,simple,Default,11509.png,0,0,0
926,",فاني باني فانلة اولاد سبور 118",",فاني باني فانلة اولاد سبور 118",",فاني باني فانلة اولاد سبور 118",11510,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-فانلة-اولاد-سبور-118,,1,0,1,1,100,1,1,1,simple,Default,11510.png,0,0,0
926,"Funny Buny Tank top  12/6 Sleeve American  107/1 (W),فاني باني فانلة 12-18م نص كم 218/1","Funny Buny Tank top  12/6 Sleeve American  107/1 (W),فاني باني فانلة 12-18م نص كم 218/1","Funny Buny Tank top  12/6 Sleeve American  107/1 (W),فاني باني فانلة 12-18م نص كم 218/1",11511,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-فانلة-12-18م-نص-كم-218/1,,1,0,1,1,100,1,1,1,simple,Default,11511.png,0,0,0
926,",ص فاني باني سليب سادة م 4 اولادي 120",",ص فاني باني سليب سادة م 4 اولادي 120",",ص فاني باني سليب سادة م 4 اولادي 120",11512,100,,,,"HUR,QEN","100,100",1,,,,,,ص-فاني-باني-سليب-سادة-م-4-اولادي-120,,1,0,1,1,100,1,1,1,simple,Default,11512.png,0,0,0
926,"Funny Buny Slip 120,فاني باني سليب اولادي 120","Funny Buny Slip 120,فاني باني سليب اولادي 120","Funny Buny Slip 120,فاني باني سليب اولادي 120",11513,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-سليب-اولادي-120,,1,0,1,1,100,1,1,1,simple,Default,11513.png,0,0,0
926,"Plain Boys SLIP size8,سليب اولادي سادة م8","Plain Boys SLIP size8,سليب اولادي سادة م8","Plain Boys SLIP size8,سليب اولادي سادة م8",11514,100,,,,"HUR,QEN","100,100",1,,,,,,سليب-اولادي-سادة-م8,,1,0,1,1,100,1,1,1,simple,Default,11514.png,0,0,0
926,"Funny Buny Tank top Single 118,فاني باني فانلة سنجل 118","Funny Buny Tank top Single 118,فاني باني فانلة سنجل 118","Funny Buny Tank top Single 118,فاني باني فانلة سنجل 118",11515,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-فانلة-سنجل-118,,1,0,1,1,100,1,1,1,simple,Default,11515.png,0,0,0
926,",فاني باني فانلة سبور م 04 اولادي 118",",فاني باني فانلة سبور م 04 اولادي 118",",فاني باني فانلة سبور م 04 اولادي 118",11516,100,,,,"HUR,QEN","100,100",1,,,,,,فاني-باني-فانلة-سبور-م-04-اولادي-118,,1,0,1,1,100,1,1,1,simple,Default,11516.png,0,0,0
926,",ص فاني باني فانلة سبور م 2 اولاد 118",",ص فاني باني فانلة سبور م 2 اولاد 118",",ص فاني باني فانلة سبور م 2 اولاد 118",11517,100,,,,"HUR,QEN","100,100",1,,,,,,ص-فاني-باني-فانلة-سبور-م-2-اولاد-118,,1,0,1,1,100,1,1,1,simple,Default,11517.png,0,0,0
926,"Coca-Cola Action - 300ml,كوكاكولا اكشن 300 ملل","Coca-Cola Action - 300ml,كوكاكولا اكشن 300 ملل","Coca-Cola Action - 300ml,كوكاكولا اكشن 300 ملل",11518,100,,,,"HUR,QEN","100,100",1,,,,,,كوكاكولا-اكشن-300-ملل,,1,0,1,1,100,1,1,1,simple,Default,11518.png,0,0,0
926,"Coca-Cola -330ml,كوكاكولا 330 مل زجاج","Coca-Cola -330ml,كوكاكولا 330 مل زجاج","Coca-Cola -330ml,كوكاكولا 330 مل زجاج",11519,100,,,,"HUR,QEN","100,100",1,,,,,,كوكاكولا-330-مل-زجاج,,1,0,1,1,100,1,1,1,simple,Default,11519.png,0,0,0
926,",ص فاني باني بوكسر م 14 بناتي سادة 212AH",",ص فاني باني بوكسر م 14 بناتي سادة 212AH",",ص فاني باني بوكسر م 14 بناتي سادة 212AH",11520,100,,,,"HUR,QEN","100,100",1,,,,,,ص-فاني-باني-بوكسر-م-14-بناتي-سادة-212AH,,1,0,1,1,100,1,1,1,simple,Default,11520.png,0,0,0
926,",ص فاني باني بوكسر م 16 بناتي سادة 212AH",",ص فاني باني بوكسر م 16 بناتي سادة 212AH",",ص فاني باني بوكسر م 16 بناتي سادة 212AH",11521,100,,,,"HUR,QEN","100,100",1,,,,,,ص-فاني-باني-بوكسر-م-16-بناتي-سادة-212AH,,1,0,1,1,100,1,1,1,simple,Default,11521.png,0,0,0
103,"Makkah / abo khalil / dakeek 1 kg,فيروز النجوم دقيق 1 كجم","Makkah / abo khalil / dakeek 1 kg,فيروز النجوم دقيق 1 كجم","Makkah / abo khalil / dakeek 1 kg,فيروز النجوم دقيق 1 كجم",11522,100,,,,"HUR,QEN","100,100",1,,,,,,فيروز-النجوم-دقيق-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11522.png,0,0,0
103,",رمان فريش 2",",رمان فريش 2",",رمان فريش 2",11523,100,,,,"HUR,QEN","100,100",1,,,,,,رمان-فريش-2,,1,0,1,1,100,1,1,1,simple,Default,11523.png,0,0,0
103,",سنابل الخير دقيق للبيتزا والفطائر 1 كجم",",سنابل الخير دقيق للبيتزا والفطائر 1 كجم",",سنابل الخير دقيق للبيتزا والفطائر 1 كجم",11524,100,,,,"HUR,QEN","100,100",1,,,,,,سنابل-الخير-دقيق-للبيتزا-والفطائر-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11524.png,0,0,0
104,"Sonbolat elforat oats flour 600g,الفرات دقيق الشوفان 600جرام","Sonbolat elforat oats flour 600g,الفرات دقيق الشوفان 600جرام","Sonbolat elforat oats flour 600g,الفرات دقيق الشوفان 600جرام",11525,100,,,,"HUR,QEN","100,100",1,,,,,,الفرات-دقيق-الشوفان-600جرام,,1,0,1,1,100,1,1,1,simple,Default,11525.png,0,0,0
104,"Healthy mill oats flour 500g,هيلثي ميل دقيق الشوفان 500 جرام","Healthy mill oats flour 500g,هيلثي ميل دقيق الشوفان 500 جرام","Healthy mill oats flour 500g,هيلثي ميل دقيق الشوفان 500 جرام",11526,100,,,,"HUR,QEN","100,100",1,,,,,,هيلثي-ميل-دقيق-الشوفان-500-جرام,,1,0,1,1,100,1,1,1,simple,Default,11526.png,0,0,0
104,"Sonbolat elforat barley flour400g,الفرات دقيق الشعير 400 جم","Sonbolat elforat barley flour400g,الفرات دقيق الشعير 400 جم","Sonbolat elforat barley flour400g,الفرات دقيق الشعير 400 جم",11527,100,,,,"HUR,QEN","100,100",1,,,,,,الفرات-دقيق-الشعير-400-جم,,1,0,1,1,100,1,1,1,simple,Default,11527.png,0,0,0
103,",المطبخ دقيق 1 كجم",",المطبخ دقيق 1 كجم",",المطبخ دقيق 1 كجم",11528,100,,,,"HUR,QEN","100,100",1,,,,,,المطبخ-دقيق-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11528.png,0,0,0
104,",دوبيلا دقيق ارز ابيض 1 كجم",",دوبيلا دقيق ارز ابيض 1 كجم",",دوبيلا دقيق ارز ابيض 1 كجم",11529,100,,,,"HUR,QEN","100,100",1,,,,,,دوبيلا-دقيق-ارز-ابيض-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11529.png,0,0,0
104,",دوبيلا زيتون اسود شرائح 720 ملل",",دوبيلا زيتون اسود شرائح 720 ملل",",دوبيلا زيتون اسود شرائح 720 ملل",11530,100,,,,"HUR,QEN","100,100",1,,,,,,دوبيلا-زيتون-اسود-شرائح-720-ملل,,1,0,1,1,100,1,1,1,simple,Default,11530.png,0,0,0
104,",نيفادا دقيق ذرة ابيض 1 كجم",",نيفادا دقيق ذرة ابيض 1 كجم",",نيفادا دقيق ذرة ابيض 1 كجم",11531,100,,,,"HUR,QEN","100,100",1,,,,,,نيفادا-دقيق-ذرة-ابيض-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11531.png,0,0,0
104,",نيفادا دقيق ذرة اصفر 1 كجم",",نيفادا دقيق ذرة اصفر 1 كجم",",نيفادا دقيق ذرة اصفر 1 كجم",11532,100,,,,"HUR,QEN","100,100",1,,,,,,نيفادا-دقيق-ذرة-اصفر-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11532.png,0,0,0
104,",نيفادا دقيق البيتزا 1 كجم",",نيفادا دقيق البيتزا 1 كجم",",نيفادا دقيق البيتزا 1 كجم",11533,100,,,,"HUR,QEN","100,100",1,,,,,,نيفادا-دقيق-البيتزا-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11533.png,0,0,0
104,",نيفادا دقيق للكيك 1 كجم",",نيفادا دقيق للكيك 1 كجم",",نيفادا دقيق للكيك 1 كجم",11534,100,,,,"HUR,QEN","100,100",1,,,,,,نيفادا-دقيق-للكيك-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11534.png,0,0,0
103,",نيفادا دقيق الكعك و البسكويت 1 كجم",",نيفادا دقيق الكعك و البسكويت 1 كجم",",نيفادا دقيق الكعك و البسكويت 1 كجم",11535,100,,,,"HUR,QEN","100,100",1,,,,,,نيفادا-دقيق-الكعك-و-البسكويت-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11535.png,0,0,0
103,",نيفادا دقيق دايت 1 كجم",",نيفادا دقيق دايت 1 كجم",",نيفادا دقيق دايت 1 كجم",11536,100,,,,"HUR,QEN","100,100",1,,,,,,نيفادا-دقيق-دايت-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11536.png,0,0,0
103,",نيفادا دقيق لجميع الاستعمالات 1 كجم",",نيفادا دقيق لجميع الاستعمالات 1 كجم",",نيفادا دقيق لجميع الاستعمالات 1 كجم",11537,100,,,,"HUR,QEN","100,100",1,,,,,,نيفادا-دقيق-لجميع-الاستعمالات-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11537.png,0,0,0
926,",سنبلة الفرات دقيق كيك ديجستف",",سنبلة الفرات دقيق كيك ديجستف",",سنبلة الفرات دقيق كيك ديجستف",11538,100,,,,"HUR,QEN","100,100",1,,,,,,سنبلة-الفرات-دقيق-كيك-ديجستف,,1,0,1,1,100,1,1,1,simple,Default,11538.png,0,0,0
104,",دوبيلا دقيق فري جلوتين 500 جم",",دوبيلا دقيق فري جلوتين 500 جم",",دوبيلا دقيق فري جلوتين 500 جم",11539,100,,,,"HUR,QEN","100,100",1,,,,,,دوبيلا-دقيق-فري-جلوتين-500-جم,,1,0,1,1,100,1,1,1,simple,Default,11539.png,0,0,0
104,",نيفادا دقيق شوفان 1ك",",نيفادا دقيق شوفان 1ك",",نيفادا دقيق شوفان 1ك",11540,100,,,,"HUR,QEN","100,100",1,,,,,,نيفادا-دقيق-شوفان-1ك,,1,0,1,1,100,1,1,1,simple,Default,11540.png,0,0,0
103,",نيفادا دقيق ارز 1ك",",نيفادا دقيق ارز 1ك",",نيفادا دقيق ارز 1ك",11541,100,,,,"HUR,QEN","100,100",1,,,,,,نيفادا-دقيق-ارز-1ك,,1,0,1,1,100,1,1,1,simple,Default,11541.png,0,0,0
103,"Flour 5 Kg,دقيق 5 كيلو","Flour 5 Kg,دقيق 5 كيلو","Flour 5 Kg,دقيق 5 كيلو",11542,100,,,,"HUR,QEN","100,100",1,,,,,,دقيق-5-كيلو,,1,0,1,1,100,1,1,1,simple,Default,11542.png,0,0,0
104,",شانة دقيق قمح بني 900 جم",",شانة دقيق قمح بني 900 جم",",شانة دقيق قمح بني 900 جم",11543,100,,,,"HUR,QEN","100,100",1,,,,,,شانة-دقيق-قمح-بني-900-جم,,1,0,1,1,100,1,1,1,simple,Default,11543.png,0,0,0
103,"El Doha Flour 1 Kgm,الضحي دقيق 1 كجم","El Doha Flour 1 Kgm,الضحي دقيق 1 كجم","El Doha Flour 1 Kgm,الضحي دقيق 1 كجم",11544,100,,,,"HUR,QEN","100,100",1,,,,,,الضحي-دقيق-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11544.png,0,0,0
104,",شانة جنين قمح محضر 500 جم",",شانة جنين قمح محضر 500 جم",",شانة جنين قمح محضر 500 جم",11545,100,,,,"HUR,QEN","100,100",1,,,,,,شانة-جنين-قمح-محضر-500-جم,,1,0,1,1,100,1,1,1,simple,Default,11545.png,0,0,0
103,"Al Forat Rice flour 1 kgm,الفرات دقيق ارز فاخر 1ك","Al Forat Rice flour 1 kgm,الفرات دقيق ارز فاخر 1ك","Al Forat Rice flour 1 kgm,الفرات دقيق ارز فاخر 1ك",11546,100,,,,"HUR,QEN","100,100",1,,,,,,الفرات-دقيق-ارز-فاخر-1ك,,1,0,1,1,100,1,1,1,simple,Default,11546.png,0,0,0
104,",شانة طحين اللوز 250 جم",",شانة طحين اللوز 250 جم",",شانة طحين اللوز 250 جم",11547,100,,,,"HUR,QEN","100,100",1,,,,,,شانة-طحين-اللوز-250-جم,,1,0,1,1,100,1,1,1,simple,Default,11547.png,0,0,0
104,",شانة طحين جوز الهند 250 جم",",شانة طحين جوز الهند 250 جم",",شانة طحين جوز الهند 250 جم",11548,100,,,,"HUR,QEN","100,100",1,,,,,,شانة-طحين-جوز-الهند-250-جم,,1,0,1,1,100,1,1,1,simple,Default,11548.png,0,0,0
104,",شانة طحين العدس 250 جم",",شانة طحين العدس 250 جم",",شانة طحين العدس 250 جم",11549,100,,,,"HUR,QEN","100,100",1,,,,,,شانة-طحين-العدس-250-جم,,1,0,1,1,100,1,1,1,simple,Default,11549.png,0,0,0
104,",تشويس دقيق شوفان 500 جم",",تشويس دقيق شوفان 500 جم",",تشويس دقيق شوفان 500 جم",11550,100,,,,"HUR,QEN","100,100",1,,,,,,تشويس-دقيق-شوفان-500-جم,,1,0,1,1,100,1,1,1,simple,Default,11550.png,0,0,0
104,",شانة طحين الكينوا 250 جم",",شانة طحين الكينوا 250 جم",",شانة طحين الكينوا 250 جم",11551,100,,,,"HUR,QEN","100,100",1,,,,,,شانة-طحين-الكينوا-250-جم,,1,0,1,1,100,1,1,1,simple,Default,11551.png,0,0,0
104,",شانة طحين ارز 750 جم",",شانة طحين ارز 750 جم",",شانة طحين ارز 750 جم",11552,100,,,,"HUR,QEN","100,100",1,,,,,,شانة-طحين-ارز-750-جم,,1,0,1,1,100,1,1,1,simple,Default,11552.png,0,0,0
103,",زهرة دقيق ابيض 1كجم",",زهرة دقيق ابيض 1كجم",",زهرة دقيق ابيض 1كجم",11553,100,,,,"HUR,QEN","100,100",1,,,,,,زهرة-دقيق-ابيض-1كجم,,1,0,1,1,100,1,1,1,simple,Default,11553.png,0,0,0
104,"Dobella Flour Oat 750 gm,دوبيلا دقيق شوفان 750 جم","Dobella Flour Oat 750 gm,دوبيلا دقيق شوفان 750 جم","Dobella Flour Oat 750 gm,دوبيلا دقيق شوفان 750 جم",11554,100,,,,"HUR,QEN","100,100",1,,,,,,دوبيلا-دقيق-شوفان-750-جم,,1,0,1,1,100,1,1,1,simple,Default,11554.png,0,0,0
103,",الفرات دقيق الكيك 1كجم",",الفرات دقيق الكيك 1كجم",",الفرات دقيق الكيك 1كجم",11555,100,,,,"HUR,QEN","100,100",1,,,,,,الفرات-دقيق-الكيك-1كجم,,1,0,1,1,100,1,1,1,simple,Default,11555.png,0,0,0
103,",الفرات دقيق البيتزا والمخبوزات 1 كجم",",الفرات دقيق البيتزا والمخبوزات 1 كجم",",الفرات دقيق البيتزا والمخبوزات 1 كجم",11556,100,,,,"HUR,QEN","100,100",1,,,,,,الفرات-دقيق-البيتزا-والمخبوزات-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11556.png,0,0,0
103,",الفرات دقيق القمح الكامل 1 كجم",",الفرات دقيق القمح الكامل 1 كجم",",الفرات دقيق القمح الكامل 1 كجم",11557,100,,,,"HUR,QEN","100,100",1,,,,,,الفرات-دقيق-القمح-الكامل-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11557.png,0,0,0
104,",شانة دقيق الشوفان 750 جم",",شانة دقيق الشوفان 750 جم",",شانة دقيق الشوفان 750 جم",11558,100,,,,"HUR,QEN","100,100",1,,,,,,شانة-دقيق-الشوفان-750-جم,,1,0,1,1,100,1,1,1,simple,Default,11558.png,0,0,0
104,",شانة دقيق حب العزيز 250 جم",",شانة دقيق حب العزيز 250 جم",",شانة دقيق حب العزيز 250 جم",11559,100,,,,"HUR,QEN","100,100",1,,,,,,شانة-دقيق-حب-العزيز-250-جم,,1,0,1,1,100,1,1,1,simple,Default,11559.png,0,0,0
103,",سولي دقيق بيتزا 1 كجم",",سولي دقيق بيتزا 1 كجم",",سولي دقيق بيتزا 1 كجم",11560,100,,,,"HUR,QEN","100,100",1,,,,,,سولي-دقيق-بيتزا-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11560.png,0,0,0
103,",كريستال خليط متعدد الحبوب خالي الجلوتين500جم",",كريستال خليط متعدد الحبوب خالي الجلوتين500جم",",كريستال خليط متعدد الحبوب خالي الجلوتين500جم",11561,100,,,,"HUR,QEN","100,100",1,,,,,,كريستال-خليط-متعدد-الحبوب-خالي-الجلوتين500جم,,1,0,1,1,100,1,1,1,simple,Default,11561.png,0,0,0
104,"Al Forat Yellow corn 1 kgm,الفرات دقيق ذرة اصفر 1كجم","Al Forat Yellow corn 1 kgm,الفرات دقيق ذرة اصفر 1كجم","Al Forat Yellow corn 1 kgm,الفرات دقيق ذرة اصفر 1كجم",11562,100,,,,"HUR,QEN","100,100",1,,,,,,الفرات-دقيق-ذرة-اصفر-1كجم,,1,0,1,1,100,1,1,1,simple,Default,11562.png,0,0,0
103,"Al Forat al khabbaz flour 1 kgm,الفرات دقيق الخباز1 كجم","Al Forat al khabbaz flour 1 kgm,الفرات دقيق الخباز1 كجم","Al Forat al khabbaz flour 1 kgm,الفرات دقيق الخباز1 كجم",11563,100,,,,"HUR,QEN","100,100",1,,,,,,الفرات-دقيق-الخباز1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11563.png,0,0,0
103,",الشريف دقيق فاخر 1 كجم",",الشريف دقيق فاخر 1 كجم",",الشريف دقيق فاخر 1 كجم",11564,100,,,,"HUR,QEN","100,100",1,,,,,,الشريف-دقيق-فاخر-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11564.png,0,0,0
103,"Al Forat white Wheat Flour 1 kgm,الفرات دقيق قمح ابيض 1ك","Al Forat white Wheat Flour 1 kgm,الفرات دقيق قمح ابيض 1ك","Al Forat white Wheat Flour 1 kgm,الفرات دقيق قمح ابيض 1ك",11565,100,,,,"HUR,QEN","100,100",1,,,,,,الفرات-دقيق-قمح-ابيض-1ك,,1,0,1,1,100,1,1,1,simple,Default,11565.png,0,0,0
103,"Al Forat Flour 1 kgm types,الفرات دقيق كعك وبسكويت 1 كجم","Al Forat Flour 1 kgm types,الفرات دقيق كعك وبسكويت 1 كجم","Al Forat Flour 1 kgm types,الفرات دقيق كعك وبسكويت 1 كجم",11566,100,,,,"HUR,QEN","100,100",1,,,,,,الفرات-دقيق-كعك-وبسكويت-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11566.png,0,0,0
103,"Al Forat white corn flour 1 kgm,الفرات دقيق ذرة ابيض 1 كجم","Al Forat white corn flour 1 kgm,الفرات دقيق ذرة ابيض 1 كجم","Al Forat white corn flour 1 kgm,الفرات دقيق ذرة ابيض 1 كجم",11567,100,,,,"HUR,QEN","100,100",1,,,,,,الفرات-دقيق-ذرة-ابيض-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11567.png,0,0,0
103,"Dobella Flour 1 kg,دوبيلا دقيق ذرة اصفر 1 كجم","Dobella Flour 1 kg,دوبيلا دقيق ذرة اصفر 1 كجم","Dobella Flour 1 kg,دوبيلا دقيق ذرة اصفر 1 كجم",11568,100,,,,"HUR,QEN","100,100",1,,,,,,دوبيلا-دقيق-ذرة-اصفر-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11568.png,0,0,0
103,",دوبيلا دقيق كيك 1 كجم",",دوبيلا دقيق كيك 1 كجم",",دوبيلا دقيق كيك 1 كجم",11569,100,,,,"HUR,QEN","100,100",1,,,,,,دوبيلا-دقيق-كيك-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11569.png,0,0,0
103,",دوبيلا دقيق بيتزا ومخبوزات 1كجم",",دوبيلا دقيق بيتزا ومخبوزات 1كجم",",دوبيلا دقيق بيتزا ومخبوزات 1كجم",11570,100,,,,"HUR,QEN","100,100",1,,,,,,دوبيلا-دقيق-بيتزا-ومخبوزات-1كجم,,1,0,1,1,100,1,1,1,simple,Default,11570.png,0,0,0
103,",دوبيلا دقيق قمح كامل دايت 1كجم",",دوبيلا دقيق قمح كامل دايت 1كجم",",دوبيلا دقيق قمح كامل دايت 1كجم",11571,100,,,,"HUR,QEN","100,100",1,,,,,,دوبيلا-دقيق-قمح-كامل-دايت-1كجم,,1,0,1,1,100,1,1,1,simple,Default,11571.png,0,0,0
103,",دوبيلا دقيق لجميع الاستعمالات 1كجم",",دوبيلا دقيق لجميع الاستعمالات 1كجم",",دوبيلا دقيق لجميع الاستعمالات 1كجم",11572,100,,,,"HUR,QEN","100,100",1,,,,,,دوبيلا-دقيق-لجميع-الاستعمالات-1كجم,,1,0,1,1,100,1,1,1,simple,Default,11572.png,0,0,0
103,",دوبيلا دقيق ذرة ابيض 1 كجم",",دوبيلا دقيق ذرة ابيض 1 كجم",",دوبيلا دقيق ذرة ابيض 1 كجم",11573,100,,,,"HUR,QEN","100,100",1,,,,,,دوبيلا-دقيق-ذرة-ابيض-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11573.png,0,0,0
103,",ريحانة دقيق فاخر 1 كجم",",ريحانة دقيق فاخر 1 كجم",",ريحانة دقيق فاخر 1 كجم",11574,100,,,,"HUR,QEN","100,100",1,,,,,,ريحانة-دقيق-فاخر-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11574.png,0,0,0
104,"Food print oats flour 500 gm,فود برنت دقيق الشوفان 500 جرام","Food print oats flour 500 gm,فود برنت دقيق الشوفان 500 جرام","Food print oats flour 500 gm,فود برنت دقيق الشوفان 500 جرام",11575,100,,,,"HUR,QEN","100,100",1,,,,,,فود-برنت-دقيق-الشوفان-500-جرام,,1,0,1,1,100,1,1,1,simple,Default,11575.png,0,0,0
104,"Healthy mill flour 500g,هيلثي ميل دقيق خالي من الجلوتين 500جرام","Healthy mill flour 500g,هيلثي ميل دقيق خالي من الجلوتين 500جرام","Healthy mill flour 500g,هيلثي ميل دقيق خالي من الجلوتين 500جرام",11576,100,,,,"HUR,QEN","100,100",1,,,,,,هيلثي-ميل-دقيق-خالي-من-الجلوتين-500جرام,,1,0,1,1,100,1,1,1,simple,Default,11576.png,0,0,0
103,",فت لاند دقيق الشوفان 400 جم",",فت لاند دقيق الشوفان 400 جم",",فت لاند دقيق الشوفان 400 جم",11577,100,,,,"HUR,QEN","100,100",1,,,,,,فت-لاند-دقيق-الشوفان-400-جم,,1,0,1,1,100,1,1,1,simple,Default,11577.png,0,0,0
104,",هيلثي ميل دقيق حمص 500 جم",",هيلثي ميل دقيق حمص 500 جم",",هيلثي ميل دقيق حمص 500 جم",11578,100,,,,"HUR,QEN","100,100",1,,,,,,هيلثي-ميل-دقيق-حمص-500-جم,,1,0,1,1,100,1,1,1,simple,Default,11578.png,0,0,0
104,",هيلثي ميل دقيق اللوز 400 ملل",",هيلثي ميل دقيق اللوز 400 ملل",",هيلثي ميل دقيق اللوز 400 ملل",11579,100,,,,"HUR,QEN","100,100",1,,,,,,هيلثي-ميل-دقيق-اللوز-400-ملل,,1,0,1,1,100,1,1,1,simple,Default,11579.png,0,0,0
104,",هيلثي ميل دقيق جوز الهند 400 جم",",هيلثي ميل دقيق جوز الهند 400 جم",",هيلثي ميل دقيق جوز الهند 400 جم",11580,100,,,,"HUR,QEN","100,100",1,,,,,,هيلثي-ميل-دقيق-جوز-الهند-400-جم,,1,0,1,1,100,1,1,1,simple,Default,11580.png,0,0,0
103,",سنابل الخير دقيق 1 كجم",",سنابل الخير دقيق 1 كجم",",سنابل الخير دقيق 1 كجم",11581,100,,,,"HUR,QEN","100,100",1,,,,,,سنابل-الخير-دقيق-1-كجم,,1,0,1,1,100,1,1,1,simple,Default,11581.png,0,0,0
104,",كريستال خليط خالي من الجلوتين للمخبوزات 1كجم",",كريستال خليط خالي من الجلوتين للمخبوزات 1كجم",",كريستال خليط خالي من الجلوتين للمخبوزات 1كجم",11582,100,,,,"HUR,QEN","100,100",1,,,,,,كريستال-خليط-خالي-من-الجلوتين-للمخبوزات-1كجم,,1,0,1,1,100,1,1,1,simple,Default,11582.png,0,0,0
104,",كريستال برونيز خالي من الجلوتين 350 جرام",",كريستال برونيز خالي من الجلوتين 350 جرام",",كريستال برونيز خالي من الجلوتين 350 جرام",11583,100,,,,"HUR,QEN","100,100",1,,,,,,كريستال-برونيز-خالي-من-الجلوتين-350-جرام,,1,0,1,1,100,1,1,1,simple,Default,11583.png,0,0,0
104,",كريستال خليط خالي من الجلوتين للخبز والبيتزا 1كجم",",كريستال خليط خالي من الجلوتين للخبز والبيتزا 1كجم",",كريستال خليط خالي من الجلوتين للخبز والبيتزا 1كجم",11584,100,,,,"HUR,QEN","100,100",1,,,,,,كريستال-خليط-خالي-من-الجلوتين-للخبز-والبيتزا-1كجم,,1,0,1,1,100,1,1,1,simple,Default,11584.png,0,0,0
